t,area,f1_x,f1_y,f1_z,f1_n,f1_mag,f2_x,f2_y,f2_z,f2_n,f2_mag
8.935465e-02, 3.960158e-05, -2.366467e+01, 7.376786e+02, 0.000000e+00, -7.376786e+02, 7.380581e+02, -2.262440e+01, -7.379170e+02, 0.000000e+00, -7.379170e+02, 7.382637e+02
8.940021e-02, 3.960172e-05, -2.366304e+01, 7.376791e+02, 0.000000e+00, -7.376791e+02, 7.380586e+02, -2.262226e+01, -7.379147e+02, 0.000000e+00, -7.379147e+02, 7.382614e+02
8.944576e-02, 3.960187e-05, -2.366146e+01, 7.376799e+02, 0.000000e+00, -7.376798e+02, 7.380593e+02, -2.262018e+01, -7.379127e+02, 0.000000e+00, -7.379127e+02, 7.382593e+02
8.949132e-02, 3.960201e-05, -2.365992e+01, 7.376808e+02, 0.000000e+00, -7.376808e+02, 7.380602e+02, -2.261814e+01, -7.379109e+02, 0.000000e+00, -7.379109e+02, 7.382575e+02
8.953688e-02, 3.960215e-05, -2.365844e+01, 7.376820e+02, 0.000000e+00, -7.376819e+02, 7.380613e+02, -2.261616e+01, -7.379094e+02, 0.000000e+00, -7.379094e+02, 7.382559e+02
8.958244e-02, 3.960230e-05, -2.365701e+01, 7.376833e+02, 0.000000e+00, -7.376833e+02, 7.380626e+02, -2.261422e+01, -7.379081e+02, 0.000000e+00, -7.379081e+02, 7.382545e+02
8.962800e-02, 3.960244e-05, -2.365561e+01, 7.376849e+02, 0.000000e+00, -7.376848e+02, 7.380641e+02, -2.261234e+01, -7.379070e+02, 0.000000e+00, -7.379070e+02, 7.382534e+02
8.967356e-02, 3.960259e-05, -2.365427e+01, 7.376866e+02, 0.000000e+00, -7.376866e+02, 7.380658e+02, -2.261050e+01, -7.379062e+02, 0.000000e+00, -7.379062e+02, 7.382525e+02
8.971911e-02, 3.960273e-05, -2.365297e+01, 7.376885e+02, 0.000000e+00, -7.376885e+02, 7.380676e+02, -2.260871e+01, -7.379055e+02, 0.000000e+00, -7.379055e+02, 7.382518e+02
8.976467e-02, 3.960288e-05, -2.365171e+01, 7.376906e+02, 0.000000e+00, -7.376906e+02, 7.380697e+02, -2.260697e+01, -7.379051e+02, 0.000000e+00, -7.379051e+02, 7.382514e+02
8.981023e-02, 3.960302e-05, -2.365049e+01, 7.376929e+02, 0.000000e+00, -7.376929e+02, 7.380719e+02, -2.260527e+01, -7.379049e+02, 0.000000e+00, -7.379049e+02, 7.382511e+02
8.985579e-02, 3.960317e-05, -2.364931e+01, 7.376954e+02, 0.000000e+00, -7.376953e+02, 7.380743e+02, -2.260361e+01, -7.379050e+02, 0.000000e+00, -7.379049e+02, 7.382511e+02
8.990135e-02, 3.960331e-05, -2.364817e+01, 7.376980e+02, 0.000000e+00, -7.376980e+02, 7.380769e+02, -2.260200e+01, -7.379052e+02, 0.000000e+00, -7.379052e+02, 7.382512e+02
8.994691e-02, 3.960345e-05, -2.364707e+01, 7.377008e+02, 0.000000e+00, -7.377008e+02, 7.380797e+02, -2.260043e+01, -7.379056e+02, 0.000000e+00, -7.379056e+02, 7.382516e+02
8.999247e-02, 3.960360e-05, -2.364601e+01, 7.377037e+02, 0.000000e+00, -7.377037e+02, 7.380826e+02, -2.259891e+01, -7.379062e+02, 0.000000e+00, -7.379062e+02, 7.382521e+02
9.003803e-02, 3.960374e-05, -2.364498e+01, 7.377069e+02, 0.000000e+00, -7.377068e+02, 7.380857e+02, -2.259742e+01, -7.379069e+02, 0.000000e+00, -7.379069e+02, 7.382529e+02
9.008358e-02, 3.960389e-05, -2.364399e+01, 7.377101e+02, 0.000000e+00, -7.377101e+02, 7.380890e+02, -2.259597e+01, -7.379079e+02, 0.000000e+00, -7.379079e+02, 7.382538e+02
9.012914e-02, 3.960403e-05, -2.364303e+01, 7.377136e+02, 0.000000e+00, -7.377136e+02, 7.380924e+02, -2.259457e+01, -7.379091e+02, 0.000000e+00, -7.379091e+02, 7.382549e+02
9.017470e-02, 3.960418e-05, -2.364211e+01, 7.377172e+02, 0.000000e+00, -7.377171e+02, 7.380959e+02, -2.259320e+01, -7.379104e+02, 0.000000e+00, -7.379104e+02, 7.382562e+02
9.022026e-02, 3.960432e-05, -2.364122e+01, 7.377209e+02, 0.000000e+00, -7.377209e+02, 7.380996e+02, -2.259187e+01, -7.379119e+02, 0.000000e+00, -7.379119e+02, 7.382576e+02
9.026582e-02, 3.960447e-05, -2.364037e+01, 7.377248e+02, 0.000000e+00, -7.377248e+02, 7.381035e+02, -2.259058e+01, -7.379135e+02, 0.000000e+00, -7.379135e+02, 7.382592e+02
9.031138e-02, 3.960461e-05, -2.363955e+01, 7.377288e+02, 0.000000e+00, -7.377288e+02, 7.381075e+02, -2.258932e+01, -7.379154e+02, 0.000000e+00, -7.379154e+02, 7.382610e+02
9.035694e-02, 3.960475e-05, -2.363875e+01, 7.377330e+02, 0.000000e+00, -7.377329e+02, 7.381116e+02, -2.258810e+01, -7.379173e+02, 0.000000e+00, -7.379173e+02, 7.382630e+02
9.040250e-02, 3.960490e-05, -2.363799e+01, 7.377373e+02, 0.000000e+00, -7.377372e+02, 7.381159e+02, -2.258692e+01, -7.379195e+02, 0.000000e+00, -7.379195e+02, 7.382651e+02
9.044806e-02, 3.960504e-05, -2.363726e+01, 7.377417e+02, 0.000000e+00, -7.377417e+02, 7.381203e+02, -2.258577e+01, -7.379218e+02, 0.000000e+00, -7.379218e+02, 7.382674e+02
9.049362e-02, 3.960519e-05, -2.363656e+01, 7.377463e+02, 0.000000e+00, -7.377462e+02, 7.381248e+02, -2.258465e+01, -7.379242e+02, 0.000000e+00, -7.379242e+02, 7.382698e+02
9.053918e-02, 3.960533e-05, -2.363589e+01, 7.377510e+02, 0.000000e+00, -7.377509e+02, 7.381295e+02, -2.258357e+01, -7.379268e+02, 0.000000e+00, -7.379268e+02, 7.382723e+02
9.058473e-02, 3.960548e-05, -2.363524e+01, 7.377558e+02, 0.000000e+00, -7.377558e+02, 7.381343e+02, -2.258251e+01, -7.379296e+02, 0.000000e+00, -7.379296e+02, 7.382750e+02
9.063029e-02, 3.960562e-05, -2.363462e+01, 7.377607e+02, 0.000000e+00, -7.377607e+02, 7.381392e+02, -2.258149e+01, -7.379325e+02, 0.000000e+00, -7.379325e+02, 7.382779e+02
9.067585e-02, 3.960576e-05, -2.363403e+01, 7.377658e+02, 0.000000e+00, -7.377658e+02, 7.381443e+02, -2.258050e+01, -7.379355e+02, 0.000000e+00, -7.379355e+02, 7.382809e+02
9.072141e-02, 3.960591e-05, -2.363346e+01, 7.377710e+02, 0.000000e+00, -7.377710e+02, 7.381494e+02, -2.257955e+01, -7.379387e+02, 0.000000e+00, -7.379386e+02, 7.382840e+02
9.076697e-02, 3.960605e-05, -2.363292e+01, 7.377763e+02, 0.000000e+00, -7.377763e+02, 7.381547e+02, -2.257862e+01, -7.379420e+02, 0.000000e+00, -7.379419e+02, 7.382873e+02
9.081253e-02, 3.960620e-05, -2.363241e+01, 7.377817e+02, 0.000000e+00, -7.377817e+02, 7.381601e+02, -2.257772e+01, -7.379454e+02, 0.000000e+00, -7.379454e+02, 7.382907e+02
9.085809e-02, 3.960634e-05, -2.363192e+01, 7.377873e+02, 0.000000e+00, -7.377872e+02, 7.381656e+02, -2.257685e+01, -7.379489e+02, 0.000000e+00, -7.379489e+02, 7.382942e+02
9.090365e-02, 3.960649e-05, -2.363145e+01, 7.377929e+02, 0.000000e+00, -7.377929e+02, 7.381713e+02, -2.257600e+01, -7.379526e+02, 0.000000e+00, -7.379526e+02, 7.382979e+02
9.094921e-02, 3.960663e-05, -2.363100e+01, 7.377986e+02, 0.000000e+00, -7.377986e+02, 7.381770e+02, -2.257519e+01, -7.379564e+02, 0.000000e+00, -7.379564e+02, 7.383016e+02
9.099477e-02, 3.960677e-05, -2.363058e+01, 7.378045e+02, 0.000000e+00, -7.378045e+02, 7.381828e+02, -2.257440e+01, -7.379603e+02, 0.000000e+00, -7.379603e+02, 7.383055e+02
9.104033e-02, 3.960692e-05, -2.363018e+01, 7.378104e+02, 0.000000e+00, -7.378104e+02, 7.381888e+02, -2.257364e+01, -7.379644e+02, 0.000000e+00, -7.379644e+02, 7.383096e+02
9.108589e-02, 3.960706e-05, -2.362980e+01, 7.378165e+02, 0.000000e+00, -7.378165e+02, 7.381948e+02, -2.257291e+01, -7.379685e+02, 0.000000e+00, -7.379685e+02, 7.383137e+02
9.113145e-02, 3.960721e-05, -2.362944e+01, 7.378226e+02, 0.000000e+00, -7.378226e+02, 7.382009e+02, -2.257220e+01, -7.379728e+02, 0.000000e+00, -7.379728e+02, 7.383179e+02
9.117701e-02, 3.960735e-05, -2.362911e+01, 7.378289e+02, 0.000000e+00, -7.378289e+02, 7.382072e+02, -2.257151e+01, -7.379772e+02, 0.000000e+00, -7.379772e+02, 7.383223e+02
9.122257e-02, 3.960750e-05, -2.362879e+01, 7.378352e+02, 0.000000e+00, -7.378352e+02, 7.382135e+02, -2.257085e+01, -7.379817e+02, 0.000000e+00, -7.379817e+02, 7.383268e+02
9.126813e-02, 3.960764e-05, -2.362849e+01, 7.378417e+02, 0.000000e+00, -7.378416e+02, 7.382199e+02, -2.257022e+01, -7.379863e+02, 0.000000e+00, -7.379863e+02, 7.383314e+02
9.131369e-02, 3.960778e-05, -2.362821e+01, 7.378482e+02, 0.000000e+00, -7.378482e+02, 7.382264e+02, -2.256961e+01, -7.379910e+02, 0.000000e+00, -7.379910e+02, 7.383360e+02
9.135925e-02, 3.960793e-05, -2.362795e+01, 7.378548e+02, 0.000000e+00, -7.378548e+02, 7.382330e+02, -2.256902e+01, -7.379958e+02, 0.000000e+00, -7.379958e+02, 7.383408e+02
9.140481e-02, 3.960807e-05, -2.362771e+01, 7.378615e+02, 0.000000e+00, -7.378615e+02, 7.382397e+02, -2.256845e+01, -7.380007e+02, 0.000000e+00, -7.380007e+02, 7.383457e+02
9.145037e-02, 3.960822e-05, -2.362749e+01, 7.378683e+02, 0.000000e+00, -7.378682e+02, 7.382465e+02, -2.256791e+01, -7.380057e+02, 0.000000e+00, -7.380057e+02, 7.383507e+02
9.149593e-02, 3.960836e-05, -2.362728e+01, 7.378751e+02, 0.000000e+00, -7.378751e+02, 7.382533e+02, -2.256739e+01, -7.380108e+02, 0.000000e+00, -7.380108e+02, 7.383558e+02
9.154149e-02, 3.960851e-05, -2.362710e+01, 7.378821e+02, 0.000000e+00, -7.378821e+02, 7.382603e+02, -2.256689e+01, -7.380160e+02, 0.000000e+00, -7.380160e+02, 7.383610e+02
9.158705e-02, 3.960865e-05, -2.362692e+01, 7.378891e+02, 0.000000e+00, -7.378891e+02, 7.382673e+02, -2.256641e+01, -7.380213e+02, 0.000000e+00, -7.380213e+02, 7.383662e+02
9.163261e-02, 3.960879e-05, -2.362677e+01, 7.378962e+02, 0.000000e+00, -7.378962e+02, 7.382744e+02, -2.256595e+01, -7.380267e+02, 0.000000e+00, -7.380267e+02, 7.383716e+02
9.167817e-02, 3.960894e-05, -2.362663e+01, 7.379034e+02, 0.000000e+00, -7.379034e+02, 7.382815e+02, -2.256551e+01, -7.380322e+02, 0.000000e+00, -7.380322e+02, 7.383771e+02
9.172373e-02, 3.960908e-05, -2.362650e+01, 7.379106e+02, 0.000000e+00, -7.379106e+02, 7.382888e+02, -2.256509e+01, -7.380377e+02, 0.000000e+00, -7.380377e+02, 7.383826e+02
9.176929e-02, 3.960923e-05, -2.362639e+01, 7.379180e+02, 0.000000e+00, -7.379179e+02, 7.382961e+02, -2.256470e+01, -7.380434e+02, 0.000000e+00, -7.380434e+02, 7.383883e+02
9.181485e-02, 3.960937e-05, -2.362630e+01, 7.379254e+02, 0.000000e+00, -7.379253e+02, 7.383035e+02, -2.256432e+01, -7.380491e+02, 0.000000e+00, -7.380491e+02, 7.383940e+02
9.186041e-02, 3.960952e-05, -2.362622e+01, 7.379328e+02, 0.000000e+00, -7.379328e+02, 7.383109e+02, -2.256396e+01, -7.380549e+02, 0.000000e+00, -7.380549e+02, 7.383998e+02
9.190598e-02, 3.960966e-05, -2.362615e+01, 7.379403e+02, 0.000000e+00, -7.379403e+02, 7.383185e+02, -2.256362e+01, -7.380608e+02, 0.000000e+00, -7.380608e+02, 7.384057e+02
9.195154e-02, 3.960980e-05, -2.362610e+01, 7.379479e+02, 0.000000e+00, -7.379479e+02, 7.383260e+02, -2.256329e+01, -7.380668e+02, 0.000000e+00, -7.380668e+02, 7.384116e+02
9.199710e-02, 3.960995e-05, -2.362606e+01, 7.379556e+02, 0.000000e+00, -7.379556e+02, 7.383337e+02, -2.256299e+01, -7.380729e+02, 0.000000e+00, -7.380729e+02, 7.384177e+02
9.204266e-02, 3.961009e-05, -2.362603e+01, 7.379633e+02, 0.000000e+00, -7.379633e+02, 7.383414e+02, -2.256270e+01, -7.380790e+02, 0.000000e+00, -7.380790e+02, 7.384238e+02
9.208822e-02, 3.961024e-05, -2.362602e+01, 7.379711e+02, 0.000000e+00, -7.379711e+02, 7.383492e+02, -2.256243e+01, -7.380852e+02, 0.000000e+00, -7.380852e+02, 7.384300e+02
9.213378e-02, 3.961038e-05, -2.362602e+01, 7.379790e+02, 0.000000e+00, -7.379789e+02, 7.383570e+02, -2.256218e+01, -7.380915e+02, 0.000000e+00, -7.380915e+02, 7.384362e+02
9.217934e-02, 3.961053e-05, -2.362603e+01, 7.379869e+02, 0.000000e+00, -7.379868e+02, 7.383649e+02, -2.256194e+01, -7.380978e+02, 0.000000e+00, -7.380978e+02, 7.384426e+02
9.222490e-02, 3.961067e-05, -2.362605e+01, 7.379948e+02, 0.000000e+00, -7.379948e+02, 7.383729e+02, -2.256172e+01, -7.381042e+02, 0.000000e+00, -7.381042e+02, 7.384490e+02
9.227046e-02, 3.961081e-05, -2.362609e+01, 7.380028e+02, 0.000000e+00, -7.380028e+02, 7.383809e+02, -2.256151e+01, -7.381107e+02, 0.000000e+00, -7.381107e+02, 7.384555e+02
9.231602e-02, 3.961096e-05, -2.362613e+01, 7.380109e+02, 0.000000e+00, -7.380109e+02, 7.383890e+02, -2.256132e+01, -7.381173e+02, 0.000000e+00, -7.381173e+02, 7.384620e+02
9.236158e-02, 3.961110e-05, -2.362619e+01, 7.380190e+02, 0.000000e+00, -7.380190e+02, 7.383971e+02, -2.256115e+01, -7.381239e+02, 0.000000e+00, -7.381239e+02, 7.384686e+02
9.240715e-02, 3.961125e-05, -2.362625e+01, 7.380272e+02, 0.000000e+00, -7.380272e+02, 7.384053e+02, -2.256099e+01, -7.381306e+02, 0.000000e+00, -7.381306e+02, 7.384753e+02
9.245271e-02, 3.961139e-05, -2.362633e+01, 7.380355e+02, 0.000000e+00, -7.380354e+02, 7.384135e+02, -2.256085e+01, -7.381374e+02, 0.000000e+00, -7.381374e+02, 7.384821e+02
9.249827e-02, 3.961154e-05, -2.362642e+01, 7.380437e+02, 0.000000e+00, -7.380437e+02, 7.384218e+02, -2.256072e+01, -7.381442e+02, 0.000000e+00, -7.381442e+02, 7.384889e+02
9.254383e-02, 3.961168e-05, -2.362652e+01, 7.380521e+02, 0.000000e+00, -7.380520e+02, 7.384301e+02, -2.256060e+01, -7.381511e+02, 0.000000e+00, -7.381510e+02, 7.384957e+02
9.258939e-02, 3.961182e-05, -2.362663e+01, 7.380605e+02, 0.000000e+00, -7.380604e+02, 7.384385e+02, -2.256050e+01, -7.381580e+02, 0.000000e+00, -7.381580e+02, 7.385027e+02
9.263495e-02, 3.961197e-05, -2.362674e+01, 7.380689e+02, 0.000000e+00, -7.380688e+02, 7.384469e+02, -2.256041e+01, -7.381650e+02, 0.000000e+00, -7.381650e+02, 7.385097e+02
9.268051e-02, 3.961211e-05, -2.362687e+01, 7.380774e+02, 0.000000e+00, -7.380773e+02, 7.384554e+02, -2.256034e+01, -7.381721e+02, 0.000000e+00, -7.381720e+02, 7.385167e+02
9.272608e-02, 3.961226e-05, -2.362700e+01, 7.380859e+02, 0.000000e+00, -7.380858e+02, 7.384639e+02, -2.256028e+01, -7.381792e+02, 0.000000e+00, -7.381792e+02, 7.385238e+02
9.277164e-02, 3.961240e-05, -2.362715e+01, 7.380944e+02, 0.000000e+00, -7.380944e+02, 7.384725e+02, -2.256023e+01, -7.381863e+02, 0.000000e+00, -7.381863e+02, 7.385310e+02
9.281720e-02, 3.961255e-05, -2.362730e+01, 7.381030e+02, 0.000000e+00, -7.381030e+02, 7.384811e+02, -2.256020e+01, -7.381936e+02, 0.000000e+00, -7.381935e+02, 7.385382e+02
9.286276e-02, 3.961269e-05, -2.362746e+01, 7.381117e+02, 0.000000e+00, -7.381117e+02, 7.384898e+02, -2.256018e+01, -7.382008e+02, 0.000000e+00, -7.382008e+02, 7.385455e+02
9.290832e-02, 3.961283e-05, -2.362763e+01, 7.381204e+02, 0.000000e+00, -7.381203e+02, 7.384984e+02, -2.256017e+01, -7.382082e+02, 0.000000e+00, -7.382082e+02, 7.385528e+02
9.295388e-02, 3.961298e-05, -2.362781e+01, 7.381291e+02, 0.000000e+00, -7.381291e+02, 7.385072e+02, -2.256017e+01, -7.382155e+02, 0.000000e+00, -7.382155e+02, 7.385602e+02
9.299945e-02, 3.961312e-05, -2.362799e+01, 7.381379e+02, 0.000000e+00, -7.381378e+02, 7.385159e+02, -2.256018e+01, -7.382230e+02, 0.000000e+00, -7.382230e+02, 7.385676e+02
9.304501e-02, 3.961327e-05, -2.362818e+01, 7.381467e+02, 0.000000e+00, -7.381466e+02, 7.385247e+02, -2.256021e+01, -7.382305e+02, 0.000000e+00, -7.382305e+02, 7.385751e+02
9.309057e-02, 3.961341e-05, -2.362838e+01, 7.381555e+02, 0.000000e+00, -7.381555e+02, 7.385336e+02, -2.256025e+01, -7.382380e+02, 0.000000e+00, -7.382380e+02, 7.385826e+02
9.313613e-02, 3.961356e-05, -2.362859e+01, 7.381644e+02, 0.000000e+00, -7.381644e+02, 7.385425e+02, -2.256030e+01, -7.382456e+02, 0.000000e+00, -7.382456e+02, 7.385902e+02
9.318169e-02, 3.961370e-05, -2.362880e+01, 7.381733e+02, 0.000000e+00, -7.381733e+02, 7.385514e+02, -2.256036e+01, -7.382532e+02, 0.000000e+00, -7.382532e+02, 7.385978e+02
9.322726e-02, 3.961385e-05, -2.362902e+01, 7.381823e+02, 0.000000e+00, -7.381822e+02, 7.385603e+02, -2.256043e+01, -7.382609e+02, 0.000000e+00, -7.382609e+02, 7.386055e+02
9.327282e-02, 3.961399e-05, -2.362925e+01, 7.381912e+02, 0.000000e+00, -7.381912e+02, 7.385693e+02, -2.256051e+01, -7.382686e+02, 0.000000e+00, -7.382686e+02, 7.386132e+02
9.331838e-02, 3.961413e-05, -2.362948e+01, 7.382003e+02, 0.000000e+00, -7.382002e+02, 7.385783e+02, -2.256060e+01, -7.382764e+02, 0.000000e+00, -7.382764e+02, 7.386210e+02
9.336394e-02, 3.961428e-05, -2.362972e+01, 7.382093e+02, 0.000000e+00, -7.382093e+02, 7.385874e+02, -2.256070e+01, -7.382842e+02, 0.000000e+00, -7.382842e+02, 7.386288e+02
9.340950e-02, 3.961442e-05, -2.362997e+01, 7.382184e+02, 0.000000e+00, -7.382184e+02, 7.385965e+02, -2.256082e+01, -7.382920e+02, 0.000000e+00, -7.382920e+02, 7.386366e+02
9.345507e-02, 3.961457e-05, -2.363022e+01, 7.382275e+02, 0.000000e+00, -7.382275e+02, 7.386056e+02, -2.256094e+01, -7.382999e+02, 0.000000e+00, -7.382999e+02, 7.386445e+02
9.350063e-02, 3.961471e-05, -2.363047e+01, 7.382366e+02, 0.000000e+00, -7.382366e+02, 7.386147e+02, -2.256107e+01, -7.383078e+02, 0.000000e+00, -7.383078e+02, 7.386525e+02
9.354619e-02, 3.961486e-05, -2.363074e+01, 7.382458e+02, 0.000000e+00, -7.382458e+02, 7.386239e+02, -2.256121e+01, -7.383158e+02, 0.000000e+00, -7.383158e+02, 7.386604e+02
9.359175e-02, 3.961500e-05, -2.363100e+01, 7.382550e+02, 0.000000e+00, -7.382550e+02, 7.386331e+02, -2.256137e+01, -7.383238e+02, 0.000000e+00, -7.383238e+02, 7.386685e+02
9.363732e-02, 3.961514e-05, -2.363128e+01, 7.382642e+02, 0.000000e+00, -7.382642e+02, 7.386423e+02, -2.256153e+01, -7.383319e+02, 0.000000e+00, -7.383319e+02, 7.386765e+02
9.368288e-02, 3.961529e-05, -2.363155e+01, 7.382735e+02, 0.000000e+00, -7.382735e+02, 7.386516e+02, -2.256170e+01, -7.383400e+02, 0.000000e+00, -7.383400e+02, 7.386846e+02
9.372844e-02, 3.961543e-05, -2.363184e+01, 7.382828e+02, 0.000000e+00, -7.382827e+02, 7.386609e+02, -2.256188e+01, -7.383481e+02, 0.000000e+00, -7.383481e+02, 7.386927e+02
9.377400e-02, 3.961558e-05, -2.363212e+01, 7.382921e+02, 0.000000e+00, -7.382920e+02, 7.386702e+02, -2.256206e+01, -7.383563e+02, 0.000000e+00, -7.383562e+02, 7.387009e+02
9.381957e-02, 3.961572e-05, -2.363242e+01, 7.383014e+02, 0.000000e+00, -7.383014e+02, 7.386795e+02, -2.256226e+01, -7.383645e+02, 0.000000e+00, -7.383644e+02, 7.387091e+02
9.386513e-02, 3.961587e-05, -2.363271e+01, 7.383108e+02, 0.000000e+00, -7.383107e+02, 7.386889e+02, -2.256247e+01, -7.383727e+02, 0.000000e+00, -7.383727e+02, 7.387173e+02
9.391069e-02, 3.961601e-05, -2.363302e+01, 7.383201e+02, 0.000000e+00, -7.383201e+02, 7.386983e+02, -2.256268e+01, -7.383810e+02, 0.000000e+00, -7.383810e+02, 7.387256e+02
9.395625e-02, 3.961615e-05, -2.363332e+01, 7.383295e+02, 0.000000e+00, -7.383295e+02, 7.387077e+02, -2.256290e+01, -7.383893e+02, 0.000000e+00, -7.383893e+02, 7.387339e+02
9.400182e-02, 3.961630e-05, -2.363363e+01, 7.383390e+02, 0.000000e+00, -7.383389e+02, 7.387171e+02, -2.256313e+01, -7.383976e+02, 0.000000e+00, -7.383976e+02, 7.387423e+02
9.404738e-02, 3.961644e-05, -2.363394e+01, 7.383484e+02, 0.000000e+00, -7.383484e+02, 7.387266e+02, -2.256337e+01, -7.384060e+02, 0.000000e+00, -7.384060e+02, 7.387506e+02
9.409294e-02, 3.961659e-05, -2.363426e+01, 7.383579e+02, 0.000000e+00, -7.383579e+02, 7.387361e+02, -2.256362e+01, -7.384144e+02, 0.000000e+00, -7.384144e+02, 7.387590e+02
9.413850e-02, 3.961673e-05, -2.363458e+01, 7.383674e+02, 0.000000e+00, -7.383674e+02, 7.387456e+02, -2.256387e+01, -7.384228e+02, 0.000000e+00, -7.384228e+02, 7.387675e+02
9.418407e-02, 3.961688e-05, -2.363491e+01, 7.383769e+02, 0.000000e+00, -7.383769e+02, 7.387551e+02, -2.256413e+01, -7.384313e+02, 0.000000e+00, -7.384313e+02, 7.387759e+02
9.422963e-02, 3.961702e-05, -2.363524e+01, 7.383864e+02, 0.000000e+00, -7.383864e+02, 7.387646e+02, -2.256440e+01, -7.384398e+02, 0.000000e+00, -7.384398e+02, 7.387844e+02
9.427519e-02, 3.961717e-05, -2.363557e+01, 7.383960e+02, 0.000000e+00, -7.383960e+02, 7.387742e+02, -2.256468e+01, -7.384483e+02, 0.000000e+00, -7.384483e+02, 7.387930e+02
9.432076e-02, 3.961731e-05, -2.363591e+01, 7.384056e+02, 0.000000e+00, -7.384055e+02, 7.387838e+02, -2.256496e+01, -7.384569e+02, 0.000000e+00, -7.384568e+02, 7.388015e+02
9.436632e-02, 3.961745e-05, -2.363624e+01, 7.384152e+02, 0.000000e+00, -7.384151e+02, 7.387934e+02, -2.256525e+01, -7.384654e+02, 0.000000e+00, -7.384654e+02, 7.388101e+02
9.441188e-02, 3.961760e-05, -2.363659e+01, 7.384248e+02, 0.000000e+00, -7.384247e+02, 7.388030e+02, -2.256555e+01, -7.384741e+02, 0.000000e+00, -7.384740e+02, 7.388187e+02
9.445745e-02, 3.961774e-05, -2.363693e+01, 7.384344e+02, 0.000000e+00, -7.384344e+02, 7.388126e+02, -2.256585e+01, -7.384827e+02, 0.000000e+00, -7.384827e+02, 7.388274e+02
9.450301e-02, 3.961789e-05, -2.363728e+01, 7.384440e+02, 0.000000e+00, -7.384440e+02, 7.388223e+02, -2.256616e+01, -7.384914e+02, 0.000000e+00, -7.384914e+02, 7.388361e+02
9.454857e-02, 3.961803e-05, -2.363763e+01, 7.384537e+02, 0.000000e+00, -7.384537e+02, 7.388319e+02, -2.256648e+01, -7.385001e+02, 0.000000e+00, -7.385000e+02, 7.388448e+02
9.459414e-02, 3.961818e-05, -2.363798e+01, 7.384634e+02, 0.000000e+00, -7.384634e+02, 7.388416e+02, -2.256681e+01, -7.385088e+02, 0.000000e+00, -7.385088e+02, 7.388535e+02
9.463970e-02, 3.961832e-05, -2.363834e+01, 7.384731e+02, 0.000000e+00, -7.384730e+02, 7.388513e+02, -2.256714e+01, -7.385175e+02, 0.000000e+00, -7.385175e+02, 7.388622e+02
9.468526e-02, 3.961847e-05, -2.363870e+01, 7.384828e+02, 0.000000e+00, -7.384828e+02, 7.388610e+02, -2.256748e+01, -7.385263e+02, 0.000000e+00, -7.385263e+02, 7.388710e+02
9.473083e-02, 3.961861e-05, -2.363906e+01, 7.384925e+02, 0.000000e+00, -7.384925e+02, 7.388708e+02, -2.256782e+01, -7.385351e+02, 0.000000e+00, -7.385351e+02, 7.388798e+02
9.477639e-02, 3.961875e-05, -2.363942e+01, 7.385023e+02, 0.000000e+00, -7.385022e+02, 7.388805e+02, -2.256817e+01, -7.385439e+02, 0.000000e+00, -7.385439e+02, 7.388887e+02
9.482195e-02, 3.961890e-05, -2.363979e+01, 7.385120e+02, 0.000000e+00, -7.385120e+02, 7.388903e+02, -2.256853e+01, -7.385528e+02, 0.000000e+00, -7.385528e+02, 7.388975e+02
9.486752e-02, 3.961904e-05, -2.364016e+01, 7.385218e+02, 0.000000e+00, -7.385218e+02, 7.389001e+02, -2.256889e+01, -7.385616e+02, 0.000000e+00, -7.385616e+02, 7.389064e+02
9.491308e-02, 3.961919e-05, -2.364053e+01, 7.385316e+02, 0.000000e+00, -7.385315e+02, 7.389098e+02, -2.256925e+01, -7.385705e+02, 0.000000e+00, -7.385705e+02, 7.389153e+02
9.495865e-02, 3.961933e-05, -2.364090e+01, 7.385414e+02, 0.000000e+00, -7.385413e+02, 7.389196e+02, -2.256963e+01, -7.385794e+02, 0.000000e+00, -7.385794e+02, 7.389242e+02
9.500421e-02, 3.961948e-05, -2.364128e+01, 7.385512e+02, 0.000000e+00, -7.385511e+02, 7.389295e+02, -2.257001e+01, -7.385884e+02, 0.000000e+00, -7.385884e+02, 7.389331e+02
9.504977e-02, 3.961962e-05, -2.364165e+01, 7.385610e+02, 0.000000e+00, -7.385610e+02, 7.389393e+02, -2.257039e+01, -7.385973e+02, 0.000000e+00, -7.385973e+02, 7.389421e+02
9.509534e-02, 3.961977e-05, -2.364203e+01, 7.385708e+02, 0.000000e+00, -7.385708e+02, 7.389491e+02, -2.257078e+01, -7.386063e+02, 0.000000e+00, -7.386063e+02, 7.389511e+02
9.514090e-02, 3.961991e-05, -2.364241e+01, 7.385807e+02, 0.000000e+00, -7.385806e+02, 7.389590e+02, -2.257118e+01, -7.386153e+02, 0.000000e+00, -7.386153e+02, 7.389601e+02
9.518646e-02, 3.962005e-05, -2.364279e+01, 7.385905e+02, 0.000000e+00, -7.385905e+02, 7.389689e+02, -2.257158e+01, -7.386243e+02, 0.000000e+00, -7.386243e+02, 7.389691e+02
9.523203e-02, 3.962020e-05, -2.364318e+01, 7.386004e+02, 0.000000e+00, -7.386004e+02, 7.389787e+02, -2.257199e+01, -7.386334e+02, 0.000000e+00, -7.386334e+02, 7.389782e+02
