t,Eint,Ekin,Wext,Etot,Ebal,Wnormal,Wfric,Wext_0,Wext_2,Wnormal_0,Wnormal_2,Wfric_0,Wfric_2,bc_0_dx,bc_0_dy,bc_0_dz,bc_2_dx,bc_2_dy,bc_2_dz
8.510043e-04,2.207864e+00,4.858265e-01,0.000000e+00,2.693691e+00,-2.693691e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.445179e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.610360e-04,2.320377e+00,5.450416e-01,0.000000e+00,2.865419e+00,-2.865419e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.523956e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.710655e-04,2.419597e+00,6.116237e-01,0.000000e+00,3.031221e+00,-3.031221e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.603181e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.810930e-04,2.530753e+00,6.850785e-01,0.000000e+00,3.215832e+00,-3.215832e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.682843e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.900041e-04,2.621402e+00,7.582241e-01,0.000000e+00,3.379627e+00,-3.379627e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.754018e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.000267e-04,2.722404e+00,8.502290e-01,0.000000e+00,3.572633e+00,-3.572633e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.834497e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.100458e-04,2.830829e+00,9.503693e-01,0.000000e+00,3.781198e+00,-3.781198e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.915395e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.200615e-04,2.930004e+00,1.063137e+00,0.000000e+00,3.993142e+00,-3.993142e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.996714e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.300747e-04,3.021830e+00,1.185969e+00,0.000000e+00,4.207799e+00,-4.207799e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.078455e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.400854e-04,3.117951e+00,1.323467e+00,0.000000e+00,4.441418e+00,-4.441418e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.160618e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.500932e-04,3.210309e+00,1.464054e+00,0.000000e+00,4.674362e+00,-4.674362e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.243194e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.600980e-04,3.293143e+00,1.618969e+00,0.000000e+00,4.912112e+00,-4.912112e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.326181e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.700999e-04,3.366183e+00,1.780975e+00,0.000000e+00,5.147158e+00,-5.147158e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.409576e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.800990e-04,3.430927e+00,1.961030e+00,0.000000e+00,5.391957e+00,-5.391957e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.493381e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.900959e-04,3.487549e+00,2.147377e+00,0.000000e+00,5.634926e+00,-5.634926e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.577594e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000090e-03,3.539342e+00,2.350737e+00,0.000000e+00,5.890079e+00,-5.890079e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.662214e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.010082e-03,3.581402e+00,2.556455e+00,0.000000e+00,6.137857e+00,-6.137857e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.747233e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.020072e-03,3.616594e+00,2.777697e+00,0.000000e+00,6.394291e+00,-6.394291e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.832661e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.030060e-03,3.643038e+00,2.998520e+00,0.000000e+00,6.641558e+00,-6.641558e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.918488e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.040047e-03,3.665080e+00,3.232041e+00,0.000000e+00,6.897121e+00,-6.897121e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.004718e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.050030e-03,3.681558e+00,3.467766e+00,0.000000e+00,7.149324e+00,-7.149324e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.091341e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.060014e-03,3.692243e+00,3.710551e+00,0.000000e+00,7.402793e+00,-7.402793e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.178380e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.071107e-03,3.698605e+00,3.979349e+00,0.000000e+00,7.677954e+00,-7.677954e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.275563e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.081089e-03,3.701855e+00,4.222330e+00,0.000000e+00,7.924185e+00,-7.924185e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.363452e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.091070e-03,3.706985e+00,4.459818e+00,0.000000e+00,8.166802e+00,-8.166802e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.451738e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.101050e-03,3.712486e+00,4.692057e+00,0.000000e+00,8.404543e+00,-8.404543e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.540414e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.111031e-03,3.721259e+00,4.908259e+00,0.000000e+00,8.629518e+00,-8.629518e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.629500e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.121010e-03,3.730727e+00,5.108763e+00,0.000000e+00,8.839490e+00,-8.839490e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.718979e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.130990e-03,3.744683e+00,5.289775e+00,0.000000e+00,9.034458e+00,-9.034458e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.808859e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.140970e-03,3.760567e+00,5.450169e+00,0.000000e+00,9.210736e+00,-9.210736e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.899135e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.150948e-03,3.779906e+00,5.564569e+00,0.000000e+00,9.344476e+00,-9.344476e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.989799e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.160928e-03,3.811623e+00,5.650317e+00,0.000000e+00,9.461941e+00,-9.461941e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.080861e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.170907e-03,3.854731e+00,5.681679e+00,0.000000e+00,9.536410e+00,-9.536410e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.172317e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.180887e-03,3.922573e+00,5.673316e+00,0.000000e+00,9.595889e+00,-9.595889e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.264162e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.190865e-03,4.011650e+00,5.613143e+00,0.000000e+00,9.624792e+00,-9.624792e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.356390e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.200845e-03,4.122761e+00,5.535121e+00,0.000000e+00,9.657882e+00,-9.657882e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.449013e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.210824e-03,4.245304e+00,5.412382e+00,0.000000e+00,9.657686e+00,-9.657686e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.542018e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.220804e-03,4.377463e+00,5.280882e+00,0.000000e+00,9.658345e+00,-9.658345e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.635409e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.230784e-03,4.516907e+00,5.117176e+00,0.000000e+00,9.634082e+00,-9.634082e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.729189e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.240763e-03,4.664893e+00,4.936199e+00,0.000000e+00,9.601093e+00,-9.601093e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.823335e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.250741e-03,4.836903e+00,4.700414e+00,0.000000e+00,9.537317e+00,-9.537317e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.917860e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.260719e-03,5.050595e+00,4.411997e+00,0.000000e+00,9.462592e+00,-9.462592e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.012759e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.270695e-03,5.306863e+00,4.066758e+00,0.000000e+00,9.373622e+00,-9.373622e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.108005e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.280667e-03,5.591192e+00,3.685483e+00,0.000000e+00,9.276676e+00,-9.276676e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.203593e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.290638e-03,5.891227e+00,3.308488e+00,0.000000e+00,9.199716e+00,-9.199716e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.299548e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.300612e-03,6.198980e+00,2.909637e+00,0.000000e+00,9.108617e+00,-9.108617e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.395900e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.310589e-03,6.502582e+00,2.527268e+00,0.000000e+00,9.029849e+00,-9.029849e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.492666e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.320571e-03,6.791522e+00,2.155860e+00,0.000000e+00,8.947381e+00,-8.947381e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.589834e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.330553e-03,7.067801e+00,1.819714e+00,0.000000e+00,8.887516e+00,-8.887516e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.687374e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.340536e-03,7.335831e+00,1.504963e+00,0.000000e+00,8.840794e+00,-8.840794e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.785285e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.350519e-03,7.594121e+00,1.224162e+00,0.000000e+00,8.818283e+00,-8.818283e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.883564e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.360503e-03,7.835700e+00,9.818348e-01,0.000000e+00,8.817534e+00,-8.817534e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.982226e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.370489e-03,8.065194e+00,7.693836e-01,0.000000e+00,8.834577e+00,-8.834577e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.081263e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.380477e-03,8.330382e+00,5.940175e-01,0.000000e+00,8.924399e+00,-8.924399e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.180674e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.390466e-03,8.628439e+00,4.534223e-01,0.000000e+00,9.081861e+00,-9.081861e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.280464e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.400457e-03,8.928272e+00,3.387863e-01,0.000000e+00,9.267058e+00,-9.267058e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.380633e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.410450e-03,9.233801e+00,2.530371e-01,0.000000e+00,9.486838e+00,-9.486838e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.481181e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.420444e-03,9.566957e+00,1.969282e-01,0.000000e+00,9.763886e+00,-9.763886e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.582093e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.430439e-03,9.928624e+00,1.537160e-01,0.000000e+00,1.008234e+01,-1.008234e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.683367e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.440433e-03,1.031055e+01,1.235315e-01,0.000000e+00,1.043408e+01,-1.043408e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.784990e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.450427e-03,1.075849e+01,1.050989e-01,0.000000e+00,1.086359e+01,-1.086359e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.886957e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.460417e-03,1.124769e+01,9.131536e-02,0.000000e+00,1.133900e+01,-1.133900e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.989244e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.470405e-03,1.173304e+01,8.010682e-02,0.000000e+00,1.181314e+01,-1.181314e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.009185e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.480390e-03,1.222990e+01,7.464330e-02,0.000000e+00,1.230455e+01,-1.230455e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.019478e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.490372e-03,1.274421e+01,6.943771e-02,0.000000e+00,1.281364e+01,-1.281364e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.029803e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.500353e-03,1.326770e+01,7.061407e-02,6.213446e-02,1.333832e+01,-1.327618e+01,7.909279e-02,-1.695833e-02,6.213446e-02,0.000000e+00,7.909279e-02,0.000000e+00,-1.695833e-02,0.000000e+00,0.000000e+00,-1.040160e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.510330e-03,1.382203e+01,7.993389e-02,1.610697e-01,1.390196e+01,-1.374089e+01,2.138978e-01,-5.282817e-02,1.610697e-01,0.000000e+00,2.138978e-01,0.000000e+00,-5.282817e-02,0.000000e+00,0.000000e+00,-1.050549e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.520305e-03,1.441980e+01,1.127430e-01,3.310582e-01,1.453255e+01,-1.420149e+01,4.463833e-01,-1.153251e-01,3.310582e-01,0.000000e+00,4.463833e-01,0.000000e+00,-1.153251e-01,0.000000e+00,0.000000e+00,-1.060970e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.530275e-03,1.506857e+01,1.606778e-01,6.027939e-01,1.522925e+01,-1.462646e+01,8.312934e-01,-2.284995e-01,6.027939e-01,0.000000e+00,8.312934e-01,0.000000e+00,-2.284995e-01,0.000000e+00,0.000000e+00,-1.071419e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.540242e-03,1.579114e+01,2.185907e-01,9.099391e-01,1.600973e+01,-1.509979e+01,1.277799e+00,-3.678595e-01,9.099391e-01,0.000000e+00,1.277799e+00,0.000000e+00,-3.678595e-01,0.000000e+00,0.000000e+00,-1.081900e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.550206e-03,1.656026e+01,2.645399e-01,1.238831e+00,1.682480e+01,-1.558597e+01,1.763869e+00,-5.250379e-01,1.238831e+00,0.000000e+00,1.763869e+00,0.000000e+00,-5.250379e-01,0.000000e+00,0.000000e+00,-1.092411e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.560169e-03,1.736709e+01,3.138510e-01,1.601864e+00,1.768094e+01,-1.607907e+01,2.310251e+00,-7.083871e-01,1.601864e+00,0.000000e+00,2.310251e+00,0.000000e+00,-7.083871e-01,0.000000e+00,0.000000e+00,-1.102955e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.570129e-03,1.818755e+01,3.596827e-01,1.961217e+00,1.854724e+01,-1.658602e+01,2.873865e+00,-9.126480e-01,1.961217e+00,0.000000e+00,2.873865e+00,0.000000e+00,-9.126480e-01,0.000000e+00,0.000000e+00,-1.113531e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.580089e-03,1.901890e+01,4.350728e-01,2.326975e+00,1.945397e+01,-1.712700e+01,3.462589e+00,-1.135614e+00,2.326975e+00,0.000000e+00,3.462589e+00,0.000000e+00,-1.135614e+00,0.000000e+00,0.000000e+00,-1.124139e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.590047e-03,1.989984e+01,5.127322e-01,2.680400e+00,2.041257e+01,-1.773217e+01,4.050829e+00,-1.370429e+00,2.680400e+00,0.000000e+00,4.050829e+00,0.000000e+00,-1.370429e+00,0.000000e+00,0.000000e+00,-1.134779e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.600004e-03,2.078340e+01,5.912225e-01,3.014435e+00,2.137462e+01,-1.836019e+01,4.620375e+00,-1.605940e+00,3.014435e+00,0.000000e+00,4.620375e+00,0.000000e+00,-1.605940e+00,0.000000e+00,0.000000e+00,-1.145451e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.611068e-03,2.179734e+01,6.540732e-01,3.363876e+00,2.245142e+01,-1.908754e+01,5.231998e+00,-1.868122e+00,3.363876e+00,0.000000e+00,5.231998e+00,0.000000e+00,-1.868122e+00,0.000000e+00,0.000000e+00,-1.157349e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.621025e-03,2.268488e+01,7.061664e-01,3.656761e+00,2.339104e+01,-1.973428e+01,5.764080e+00,-2.107318e+00,3.656761e+00,0.000000e+00,5.764080e+00,0.000000e+00,-2.107318e+00,0.000000e+00,0.000000e+00,-1.168091e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.630982e-03,2.358559e+01,7.604241e-01,3.937113e+00,2.434601e+01,-2.040890e+01,6.287458e+00,-2.350345e+00,3.937113e+00,0.000000e+00,6.287458e+00,0.000000e+00,-2.350345e+00,0.000000e+00,0.000000e+00,-1.178865e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.640936e-03,2.447782e+01,8.133140e-01,4.210537e+00,2.529113e+01,-2.108060e+01,6.805281e+00,-2.594745e+00,4.210537e+00,0.000000e+00,6.805281e+00,0.000000e+00,-2.594745e+00,0.000000e+00,0.000000e+00,-1.189671e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.650891e-03,2.535185e+01,8.822041e-01,4.487947e+00,2.623405e+01,-2.174611e+01,7.333661e+00,-2.845713e+00,4.487947e+00,0.000000e+00,7.333661e+00,0.000000e+00,-2.845713e+00,0.000000e+00,0.000000e+00,-1.200509e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.660844e-03,2.621644e+01,9.732879e-01,4.779228e+00,2.718973e+01,-2.241050e+01,7.877860e+00,-3.098632e+00,4.779228e+00,0.000000e+00,7.877860e+00,0.000000e+00,-3.098632e+00,0.000000e+00,0.000000e+00,-1.211379e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.670796e-03,2.706414e+01,1.078330e+00,5.083862e+00,2.814247e+01,-2.305861e+01,8.439507e+00,-3.355645e+00,5.083862e+00,0.000000e+00,8.439507e+00,0.000000e+00,-3.355645e+00,0.000000e+00,0.000000e+00,-1.222280e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.680748e-03,2.788529e+01,1.207320e+00,5.410463e+00,2.909261e+01,-2.368215e+01,9.027277e+00,-3.616814e+00,5.410463e+00,0.000000e+00,9.027277e+00,0.000000e+00,-3.616814e+00,0.000000e+00,0.000000e+00,-1.233213e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.690698e-03,2.875190e+01,1.353636e+00,5.750848e+00,3.010553e+01,-2.435469e+01,9.637283e+00,-3.886435e+00,5.750848e+00,0.000000e+00,9.637283e+00,0.000000e+00,-3.886435e+00,0.000000e+00,0.000000e+00,-1.244176e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
